order-id,customer-name,customer-email,order-date,product-category,price,quantity,total-value,status,city
9cc9cedd-e1a0-46d8-8563-b2ee543f9c68,Cynthia Mahoney,mark41@example.com,2025-05-18,Clothing,256.59,4,1026.36,Cancelled,Lake Margaretmouth
0a4f21cb-359b-4cd0-aec2-c4c1f4c40fa5,Brian Woodard,ebyrd@example.net,2025-05-26,Electronics,335.38,4,1341.52,On-way,North Christina
a06801d7-5728-41c5-8dc1-429d4569c35c,Sarah Brown,fitzgeraldbeth@example.com,2025-05-26,Decorative,700.27,3,2100.81,Returned,North Denise
c3e2cc39-49b0-48b0-88f5-b64d783b9ef0,Angelica Meyer,anabradley@example.net,2025-03-01,Electronics,1032.09,5,5160.45,Delivered,Arthurbury
76827fa4-9a90-4ecf-b027-32e3a265d812,Edward Fuentes,andrew54@example.net,2025-05-27,Grocery,22.96,5,114.80000000000001,Cancelled,Mariamouth
61afa814-ddbb-4318-99f1-198409e037ee,Kristen Lynch,ojones@example.com,2025-10-17,Electronics,1479.03,4,5916.12,Delivered,Crosbystad
56e5df9f-0d93-456c-a08b-3f3ea7ba27a3,Jennifer Mathis,smendoza@example.net,2025-06-15,Clothing,131.07,5,655.3499999999999,On-way,East Manuel
3f72f636-12e7-4c11-969c-8f2e60c7f5f0,Jesse George,pstanley@example.net,2025-09-22,Electronics,1730.71,4,6922.84,Cancelled,East David
72e6e4c6-4860-410c-a0a3-0752f4349184,Joseph Butler,davidedwards@example.net,2025-02-10,Decorative,630.55,3,1891.6499999999999,On-way,Lake Josephhaven
0c89c315-eb96-4e23-9340-3d2787faa4d8,Kathryn Singleton,benjamindebra@example.org,2025-05-24,Electronics,716.77,4,2867.08,Returned,Drakeland
8f548ffc-90e3-4b48-aa7b-b966c97add7b,Lisa Hamilton,stewartandres@example.org,2025-06-07,Electronics,596.16,1,596.16,Cancelled,Rachaelland
ed0d1827-5721-438b-adda-430af5986c05,Alejandro Reese,yvasquez@example.net,2025-06-20,Clothing,263.51,3,790.53,Delivered,Masseyview
b3feea48-d803-487c-9acf-7b54d1febed2,Tina Gilbert,christopher59@example.com,2025-05-06,Clothing,118.61,1,118.61,On-way,New Dominiquefort
a26a6da8-615c-4781-b4fe-b64f0aee0f26,Randy Daniel,sanfordlarry@example.org,2025-09-20,Grocery,79.13,5,395.65,Cancelled,Sheilatown
8f58b416-463b-456b-bbd2-0fab3e58fdc1,James Carpenter,ycooper@example.com,2025-07-13,Grocery,24.08,3,72.24,Returned,Lake Amanda
f08c7952-ec37-489c-911b-70b40705576a,Katie Gibson,lwilson@example.org,2025-10-07,Grocery,61.98,5,309.9,Delivered,Douglasshire
7091046d-8275-4753-8f71-d4a840315d63,Julie Woods,stevenmartin@example.com,2025-03-06,Decorative,97.01,1,97.01,Returned,Davidstad
2ebda118-9abc-4bdf-b9d3-19f0a43b2da1,Andrew Palmer,nstewart@example.com,2025-02-08,Grocery,72.62,3,217.86,Returned,South Melissa
7fa91e1d-c606-464e-ac39-a85f833ddf34,Mary Paul,fullerdavid@example.org,2025-09-06,Electronics,915.48,1,915.48,Returned,South Olivia
4027734d-4566-4b3a-9797-2e06e2383d6d,James Wu,robert99@example.com,2025-11-02,Decorative,597.88,3,1793.6399999999999,Cancelled,East Lorichester
2bebaf3b-89cd-4fe5-a7a4-a387ee5b2314,Sherry Estrada,hudsondonna@example.net,2025-12-21,Electronics,808.3,4,3233.2,Cancelled,Lake Reneeshire
373c22c8-d1b4-44fc-a80f-b404251f6d53,Thomas Guzman,greenmelissa@example.net,2025-05-22,Electronics,1313.14,2,2626.28,On-way,East Stephaniefort
66617f18-ed82-4e33-897b-5c802dd8a407,Melissa Todd,jessica88@example.net,2025-10-25,Clothing,200.06,5,1000.3,On-way,Martinezburgh
39a93680-aa80-4f11-bf9f-812e104b50c1,Michael Gonzalez,tmontoya@example.net,2025-11-12,Grocery,33.04,1,33.04,Delivered,Port David
7e3d9c82-562d-469a-8883-0b9c1105d78f,Melissa Sharp,stevenwilkerson@example.org,2025-02-10,Grocery,72.13,5,360.65,Returned,Reynoldston
cc8c6cfa-4e4f-46dc-a1ed-557c28afd58e,Raymond Johnson,harrisjennifer@example.net,2025-03-02,Grocery,15.67,1,15.67,Returned,Hunterberg
b373cee5-0ad4-4719-9858-6dcbf69ddc61,Erin Long,lauren62@example.net,2025-02-13,Decorative,684.42,5,3422.1,Delivered,New Sarah
f98240fd-4353-4f9e-871c-ec1607589fd3,Donna Hernandez,bradychelsey@example.com,2025-03-06,Grocery,23.95,4,95.8,Returned,Freemanfurt
e6510819-c427-43e2-8493-5be0510b31d3,Andrew Boyd,ysmith@example.net,2026-01-26,Clothing,145.84,4,583.36,On-way,Reginaldview
53ef06df-09b4-4b7b-9c55-37ef3c6ed5e3,Amber Hill,wrightsheila@example.net,2025-09-02,Grocery,17.84,4,71.36,Returned,South Matthew
1c576d48-4769-4550-89bb-2b4ad8e35d65,Jennifer Andrews MD,hwallace@example.com,2026-01-10,Grocery,61.96,3,185.88,Returned,West Bradley
14f8d23c-bb74-41b0-be95-c425eaf2722e,Michael Martin,meganrodriguez@example.net,2025-06-02,Grocery,62.61,4,250.44,Returned,Michelemouth
cb75aebe-d9e9-4e2e-8a92-f02c11ad595c,John Rojas,gina21@example.com,2025-02-10,Grocery,42.54,1,42.54,Returned,Port Christopher
a4887558-0308-4189-a50d-772e68fc6770,John Nicholson,leah89@example.com,2025-04-23,Electronics,31.55,5,157.75,Delivered,New Christopherfort
87c4bae4-4142-41a5-b7f6-cf6904b84b4f,Jennifer Christensen,christina57@example.org,2025-03-22,Electronics,1231.52,3,3694.56,Delivered,Jenniferland
644a0cf2-c63b-4134-b241-0212bb739ce2,Sarah Hudson,kaylaholland@example.net,2025-02-22,Electronics,435.22,1,435.22,Returned,South Raymondside
ee940e95-ea43-4e80-bb60-b2b9f721bfda,Russell Charles,andersondarrell@example.com,2025-11-12,Clothing,183.54,5,917.6999999999999,Delivered,Charlesstad
74f0cb5d-65ee-450c-9881-768ecf8ed3d5,Jacqueline Davenport,wpeterson@example.org,2025-10-05,Electronics,812.36,2,1624.72,Delivered,Stephenchester
124bce2c-8f43-413f-918f-293e52ce1dc0,Whitney Ross,ufoster@example.org,2025-07-30,Decorative,358.16,4,1432.64,Cancelled,Port Amyfurt
e55df8b2-54fa-40f1-a544-5c794a02ad6e,Richard Allen,carpenterkatrina@example.org,2025-04-22,Decorative,502.58,2,1005.16,Returned,Garrettville
36040ea3-76fd-426e-b2fa-126ba8582bff,Jeffrey Roberts,taylor02@example.com,2025-06-07,Decorative,419.42,3,1258.26,On-way,Kellyview
aca68386-6ba4-409c-bcc0-51dce0dee767,Scott Lee,davisdaniel@example.com,2025-08-14,Decorative,238.79,1,238.79,Returned,New Lori
b9db0d58-f308-4b22-9ba5-953fc03b7f79,Claudia Gomez,glennjoseph@example.org,2025-03-30,Decorative,736.82,5,3684.1000000000004,On-way,Kristineland
490b7fa0-b7b8-47af-be4c-213c36e0567a,Thomas Turner,ymiller@example.org,2026-01-27,Clothing,44.77,1,44.77,Cancelled,Lake Sethborough
f4184e31-2097-488e-9924-bb7e539b4fa5,Eddie Hayes,hramirez@example.com,2025-11-07,Decorative,272.55,4,1090.2,Cancelled,North Chadport
9061346a-07c4-42ac-b5b5-ffb063cf90f3,Christopher Anderson IV,valerie66@example.net,2025-07-16,Electronics,1132.69,2,2265.38,Returned,South Richard
b6c79143-36d5-4e7d-a079-442eca04a753,Nicholas Bauer,william91@example.net,2025-04-06,Decorative,189.37,4,757.48,Returned,Lancechester
872b3f22-87cc-49b0-a718-cd0d14121910,Jessica Roberson,mparker@example.net,2025-02-13,Grocery,39.12,5,195.6,Returned,Rodneyton
153a517e-7bbd-4980-88d6-38eb7090bb14,Samantha Brown,jjohnson@example.com,2025-02-17,Clothing,244.91,4,979.64,Returned,New Benjamin
0a70445b-f2a1-470f-a231-adf0a6beb4c9,Heather Rodgers,kathryn91@example.net,2025-08-25,Clothing,231.19,4,924.76,Cancelled,North Jennifertown
126878c9-cc7a-40ab-b186-a5c026327706,Rhonda Harvey,sheltonteresa@example.org,2026-01-24,Electronics,670.88,5,3354.4,On-way,South Rebekah
8df2febe-c63a-42a4-b2b9-b57bd2d9921b,Erica Shepherd,ivasquez@example.com,2025-05-11,Grocery,72.74,1,72.74,Returned,South Marvinstad
d106227b-6f23-41cb-ad17-1be3ee643339,Nicholas Armstrong,wyoung@example.org,2025-04-09,Electronics,1575.32,2,3150.64,Delivered,South Carolyn
19e85ec2-f5ba-447a-848a-a1755b4d03f4,Bobby Barnes,stevenoneill@example.com,2026-01-27,Decorative,306.02,2,612.04,On-way,South Stevenshire
82279586-2319-42d7-b542-da87b97af6b3,John Mora,timothy30@example.net,2026-01-01,Electronics,684.7,2,1369.4,Cancelled,Lake Andrea
201d8d6e-8e11-4ec7-9769-039845259cff,Tony Parker,melissa01@example.org,2025-11-26,Clothing,182.11,5,910.5500000000001,Delivered,Stevenhaven
c54766c1-f60d-4adc-bebf-38c7cc5d94e9,Elizabeth Watson,annawise@example.org,2025-12-08,Electronics,736.9,1,736.9,Returned,East Robertport
758efce5-c64f-4455-a7c6-9627cb943e04,Patricia Grant,alexis75@example.com,2025-12-10,Grocery,52.97,2,105.94,Cancelled,Espinozahaven
b73e8702-8cea-411b-b333-357ba9450faa,Corey Delgado,meghanarmstrong@example.org,2025-07-18,Grocery,65.89,3,197.67000000000002,Returned,South Megan
4d8c814d-9811-42ed-a1f2-d6e46c500598,Miguel Conner,vblack@example.org,2025-05-12,Clothing,278.54,5,1392.7,On-way,South Jerryhaven
4632a5ba-2b37-4587-baf9-fc42dcf4c4cf,Lindsey Estrada,tracey97@example.com,2026-01-29,Electronics,614.19,1,614.19,On-way,Holdershire
eb2b9821-9744-4ce4-b886-d2cf5fcc2a9c,Amanda Arroyo,meyerhaley@example.com,2026-01-27,Electronics,1802.01,5,9010.05,On-way,Bryanfort
15f3b18d-7598-408e-9da9-b3a2acdeb748,Debbie Wilkins,hammondjon@example.com,2025-05-24,Electronics,308.89,4,1235.56,Delivered,Garzamouth
328e1f0d-6569-49c3-9fad-10e8e64951d8,Christopher Ashley,ginawilliams@example.com,2025-03-12,Clothing,73.92,2,147.84,Returned,Kimberlymouth
d245991b-311d-41f6-8943-f85589dfa7cd,Angela Maldonado,josephbrown@example.org,2025-02-11,Electronics,1387.32,4,5549.28,Cancelled,Jenniferview
e05b430a-0b5b-4284-bbc4-b962c1d7aeec,Stuart Wheeler,hughesjasmine@example.com,2025-12-10,Clothing,289.63,1,289.63,Cancelled,Wiseville
73af47fd-905b-46ed-af06-fee5273c8be8,Tiffany Olsen,jroy@example.net,2025-11-09,Clothing,85.81,5,429.05,Cancelled,Stephanieberg
1d33d8cb-fa14-40a5-a840-aee2f4ca31d3,Glenn Collins,amanda52@example.net,2025-06-03,Grocery,12.63,5,63.150000000000006,Delivered,North Erin
a0c8277c-5309-4ec4-af2d-b2b2ee25c846,Donald Bowman,gholland@example.org,2025-08-31,Decorative,374.08,2,748.16,Returned,Grayview
99d0aa46-aeea-4cb1-9f45-0767fd743b14,Natalie Ball,williamross@example.net,2025-06-27,Electronics,158.0,3,474.0,Returned,Port Lisahaven
57477704-fff1-4e9e-9437-41579a12e6f3,Amy Anderson,ghoffman@example.org,2025-10-26,Grocery,54.55,3,163.64999999999998,Delivered,Fosterside
2e148970-cbf7-44ae-8bfc-89309631de10,Melissa Owens,jonesmichael@example.org,2025-03-24,Clothing,36.03,4,144.12,Delivered,Port Kristen
8cd565c8-8726-4e4f-9235-ea2dfba4a00f,Katherine Sullivan,james46@example.com,2025-07-05,Decorative,721.93,1,721.93,On-way,Olsenfort
d2b77d98-fd8b-433b-b74c-02e12feeaefb,Jacob Castro,vargaslee@example.com,2025-11-13,Clothing,124.6,2,249.2,Returned,New Donaldburgh
2f7fb7fd-7876-49fc-8d6e-7e340143779c,Rebecca Palmer,michael30@example.net,2025-05-02,Electronics,1450.5,4,5802.0,Delivered,Kennethport
245992dd-3348-419b-9eef-c31f4d1293a9,Christian Mitchell,glucero@example.org,2025-12-16,Decorative,264.8,3,794.4000000000001,Delivered,Danafort
25c035ef-79b8-4b66-baa5-834e600e4801,Rachel Lee,wanda05@example.org,2025-08-30,Grocery,47.06,4,188.24,Delivered,West Kevin
0961e593-3873-40cc-8bb1-cf590322bfa3,Ronald Mercado,kathy36@example.net,2025-02-10,Grocery,26.65,1,26.65,Cancelled,West Jessica
a01b4024-ef9e-4d48-810f-4c36e4cd8fc9,Sherri Allen,christophervazquez@example.net,2025-11-20,Electronics,1440.29,2,2880.58,Delivered,New Jerry
389f42a0-8a5c-49d7-982a-220f55323e7a,Lisa Mcdowell,katherinedeleon@example.org,2026-01-26,Grocery,26.22,1,26.22,Delivered,Brittanyshire
0c27f53b-ea33-4788-b5f4-61fc19053a75,April Ortiz,marcus80@example.net,2025-11-18,Decorative,387.38,1,387.38,Cancelled,Michaelchester
ba86a8f5-4c14-4309-bb03-975f2192ad4b,Lisa Smith,owarner@example.org,2025-03-01,Electronics,395.01,3,1185.03,Returned,New Ryan
f8338b77-2978-409a-9105-7926d2c4d9d0,Erica Humphrey,djenkins@example.net,2025-09-19,Grocery,62.56,3,187.68,Delivered,Jenniferstad
6253329b-2713-4659-bdb0-8e980cad8cea,Heidi May,garysanchez@example.org,2025-10-01,Electronics,894.51,5,4472.55,Returned,East Tyrone
b69a949c-2f4a-40de-a91c-ad37dfa9e944,Jon Guzman,brownjacob@example.org,2025-05-24,Grocery,76.01,2,152.02,Cancelled,New Elizabeth
f226f7f9-1460-4ecd-90d7-45379a16b9a1,John Wheeler,michaeljohnson@example.net,2025-03-14,Grocery,76.98,5,384.90000000000003,On-way,North Lauren
5f157ad5-e617-43c4-9a1d-9f39a25b948c,Erica Carson,amandathomas@example.org,2025-06-23,Clothing,165.57,1,165.57,Delivered,South Reginald
41637f23-aa15-403f-9d98-5f3576dffba7,Matthew Martinez,angelawilson@example.org,2025-08-05,Grocery,25.5,3,76.5,Delivered,North Kylechester
3abec699-75b1-4ffd-8a24-c24c1c167ca6,Michael Rodriguez,roy25@example.com,2025-02-19,Grocery,39.79,2,79.58,On-way,Port Peggyburgh
4f906b1d-4b77-4fd6-83c4-f6f3d900943d,Thomas Wilson,travis08@example.net,2025-07-29,Clothing,191.58,5,957.9000000000001,Delivered,East Yvonne
77402f62-004b-4c01-bd76-7c4d0e697e9b,Cheryl Aguilar,npalmer@example.net,2025-08-24,Electronics,710.16,5,3550.7999999999997,Cancelled,North Eileen
45b2a1fb-b911-4326-ab14-bc50cfe1e084,Michael Chaney,qpaul@example.com,2025-05-29,Clothing,38.46,2,76.92,Cancelled,South Kristinemouth
b8beeb82-63da-42d2-922f-8116fed72e01,Peter Browning,stephaniedavis@example.net,2025-05-08,Electronics,1121.21,1,1121.21,Delivered,Sophiamouth
14b4bd30-9aa8-4963-936d-5412a4485c1d,Adam Padilla,frank65@example.org,2025-09-25,Electronics,1681.69,4,6726.76,Cancelled,East Maryside
96f99b54-8b14-4385-81b7-447987578fb9,Tanya Erickson,breanna67@example.net,2025-05-02,Electronics,798.64,2,1597.28,Cancelled,Sarahburgh
0da74360-924e-4296-ae8a-0e554e00ffcc,Michael Johnson,maddoxkelly@example.net,2025-02-04,Clothing,209.01,4,836.04,Cancelled,Marthaborough
859f3ffa-1c74-4907-bf1f-8919e2b68b51,Nicole Haas,elewis@example.org,2025-04-09,Electronics,1126.24,5,5631.2,Cancelled,Williamton
4fb18f09-f026-4fba-a224-cc0c41867e30,Garrett Hunt,wmurphy@example.org,2025-07-03,Electronics,148.92,2,297.84,On-way,South Derektown
25514e25-572c-4d06-b0e0-7415f2ac88ac,Stephanie Jones,kellycummings@example.org,2025-02-19,Decorative,886.36,5,4431.8,On-way,Morristown
8e9004b1-d392-424e-86db-ea89a31bf464,Cynthia Peters,mchan@example.com,2025-10-28,Grocery,35.64,4,142.56,On-way,Lake Frederickbury
79afbf9d-8a56-4d39-ba00-adfe3e9130f0,Aaron Gibson,michael83@example.org,2025-02-13,Clothing,268.41,5,1342.0500000000002,Returned,Lake Warrenbury
833bff91-0a98-47c6-8b89-548276095676,Erica King,rachelwilliams@example.net,2025-10-08,Electronics,1140.51,3,3421.5299999999997,On-way,West Cynthiaborough
f1a42c01-2792-462a-a802-4d3237831abb,Ernest Santiago,pearsonalexander@example.net,2025-11-23,Decorative,299.63,5,1498.15,On-way,Carrolltown
1275181a-bc28-4717-905c-65f12fdbbfe3,Gary Hamilton,rhuynh@example.net,2025-11-08,Decorative,202.11,5,1010.5500000000001,Cancelled,West Jay
277053e5-b675-4098-a4bb-715e09ba5685,Margaret Ryan,ijohnston@example.net,2025-08-05,Decorative,864.75,3,2594.25,Cancelled,Lake Stephanie
b054127b-31d1-4a8c-9cf4-05412a3dbbc8,Judith Sutton,susanchen@example.com,2025-08-29,Clothing,297.26,2,594.52,On-way,Jennifermouth
2cb41cfa-3809-43ef-a3df-ab89909779ca,Taylor Berry,emilyhobbs@example.net,2026-01-01,Clothing,180.26,4,721.04,On-way,Lake Robert
03238b01-3e59-443f-98a5-e7be400f7579,Joseph Chavez,uwells@example.org,2025-08-05,Electronics,1320.29,3,3960.87,Returned,Abbottberg
e0564778-84f9-40f6-ba37-4bafa492c4aa,Jermaine Blevins,efarmer@example.com,2026-01-26,Electronics,1946.9,1,1946.9,On-way,Stephenstown
9c783037-9d2e-4463-bb20-307d0eb57b12,Mariah Odonnell,matthew87@example.com,2025-05-08,Electronics,493.63,1,493.63,Delivered,South Marcoton
1b5206b8-282d-4511-bc2f-10427e6f4139,Lauren Bean,cmartinez@example.com,2025-04-13,Clothing,51.88,4,207.52,Cancelled,Theresaton
c5a8f477-a63a-40d3-b5af-b334db18f6eb,Pamela Gonzalez,wallacemonica@example.com,2025-06-27,Clothing,245.68,5,1228.4,Returned,South Kendraport
2f1aa4de-d443-4ec1-9a12-76c2dd56374e,William Howard,jbradshaw@example.org,2025-12-24,Decorative,349.51,3,1048.53,Returned,New Megan
97e99887-3f38-4e0a-8b7a-c156ae6a7dc0,Brenda Velasquez,tjones@example.net,2026-01-29,Clothing,42.49,2,84.98,Cancelled,New Ryanstad
d2d16fed-8a98-41c0-9bda-b92c449aa302,Diana Dixon,gli@example.org,2025-12-18,Grocery,26.08,2,52.16,Returned,Jamesside
7f23bd0d-3860-42b0-90c6-0ed10e2e9891,Ann Ross,lserrano@example.com,2025-10-06,Decorative,920.85,4,3683.4,Returned,Webbhaven
b61537a6-2acb-4269-bb2f-99807d1a73d8,Anna Hobbs,beasleymichael@example.net,2025-11-08,Electronics,1493.61,3,4480.83,Delivered,South David
54d5d1e5-fcec-43a5-bb29-e4b2b6771c3b,Shane Johnson,elizabeth50@example.net,2025-05-24,Decorative,948.75,2,1897.5,Delivered,Christopherfurt
3f3e6e9d-a8bb-41ff-86bc-2221f10bd51d,Max Miller,emeyers@example.net,2026-02-01,Clothing,78.68,1,78.68,On-way,Port Brucestad
d8776392-145f-4141-9884-5d44f36ee553,Angela Anderson,qsmith@example.com,2025-06-14,Electronics,1597.15,1,1597.15,Delivered,Davidchester
5ac94b72-2225-44a2-bfcb-6e1303618dec,Mark Hernandez,stricklandwilliam@example.net,2025-12-08,Grocery,25.04,1,25.04,Cancelled,Leonardfort
5aa0daa2-8360-485f-9ad2-d7adb4d4b977,Danielle Velez,krush@example.org,2025-03-22,Electronics,1536.87,5,7684.349999999999,Delivered,South Brett
19fc6c1a-4304-440b-94b0-7567fe42adaa,Omar Johnson,littledawn@example.net,2025-07-19,Electronics,242.42,4,969.68,Returned,Whitestad
9122f3b8-8ae8-4aa4-b908-79ef25146ed6,Dr. David Jones,robert56@example.com,2025-09-14,Electronics,265.6,2,531.2,Delivered,East Johntown
45b56f35-0727-417d-b21a-d14e189790a5,Gabriella Smith,codyduran@example.org,2025-02-25,Grocery,60.33,4,241.32,Delivered,West Katie
959a40bd-e605-43a2-9bc5-232039d97c77,Virginia Morales,murphyjames@example.org,2025-02-08,Grocery,23.54,1,23.54,On-way,Kevinville
c213111f-34a1-491b-bb06-d8236ce5c2cb,Scott Brady,xstafford@example.net,2025-12-17,Electronics,240.84,2,481.68,Cancelled,Nathanton
0bec739d-8181-45d6-a669-450db981ed1b,Matthew Cunningham,zsmall@example.com,2025-12-30,Grocery,25.08,2,50.16,Cancelled,East Caitlin
12bf2e84-4a21-4273-94c1-8ac2b2e676f5,Ashley Weber,maycarol@example.org,2025-05-09,Grocery,12.54,1,12.54,Returned,Jacksonburgh
5247653d-4fd4-4724-bdbe-7cb18a55cd98,Michelle Miller,aprilhardy@example.org,2025-11-28,Grocery,19.7,2,39.4,On-way,Nortonborough
c4634c9e-2630-4e05-8e65-2dd93209f942,Jennifer Thomas,smithjeffrey@example.net,2025-06-06,Decorative,12.12,5,60.599999999999994,Delivered,South Joshuaberg
286c1394-477c-4fb3-866e-1727389fa162,Robert Lopez,zwilliams@example.org,2025-10-09,Decorative,278.8,1,278.8,Returned,Lewisland
db18002f-081e-4d0a-86b8-00ba72b22646,Sharon Haynes,ftorres@example.net,2025-02-16,Grocery,16.68,3,50.04,Cancelled,Port Elizabethmouth
617d2245-06bc-4628-b696-a172dce91aaf,John Carlson,sanchezcheryl@example.net,2025-04-12,Decorative,414.04,2,828.08,Cancelled,Lake Teresaberg
7f39bc04-78f0-4e8b-b251-cdbe520d2302,Joseph Jones,djones@example.com,2025-10-04,Electronics,1303.04,5,6515.2,On-way,West Jocelyn
2c0bcdf6-5e91-4e68-a005-ab0fcaee6e66,Chelsea Pittman,johnberger@example.com,2026-01-17,Decorative,439.02,5,2195.1,On-way,Lake Marc
4349433c-564b-4ca3-b5fb-4927013caf21,Raymond Heath,cunninghampatrick@example.com,2025-11-03,Grocery,15.03,5,75.14999999999999,Cancelled,Hillstad
d6c82425-17d6-4252-a53f-e07d50f65d88,Rachel Davis,burnsjames@example.org,2025-05-01,Grocery,15.6,4,62.4,On-way,Jasonhaven
cb184d30-a0da-4e96-b328-cad04032a86f,Keith Webb,towen@example.com,2026-01-27,Decorative,195.74,1,195.74,Delivered,Kruegerhaven
b82ce8ee-1f87-4526-9e8e-9a5a58ba9b2a,Kathy Mendez,murphymargaret@example.org,2025-12-16,Decorative,18.34,2,36.68,Returned,Lake Sandrahaven
178c8eb5-c1d7-4ada-9a7d-419a169f2e57,Brian Flores,lopezstephanie@example.com,2025-11-06,Decorative,824.03,1,824.03,Returned,West Aaronhaven
f91dfddf-a635-4fe4-ac72-685aea148a0c,Tyler Rocha,ewall@example.net,2025-07-07,Decorative,843.09,2,1686.18,On-way,Lake Marieborough
002e2683-c7f7-416c-9131-e93b845392c7,Jason Shepard,lstuart@example.net,2025-06-05,Grocery,69.14,3,207.42000000000002,On-way,South Garystad
6b598366-b7f8-4ecc-9ca9-b7ba93ee01d3,Samantha Stewart,robertcole@example.com,2025-09-29,Electronics,1719.6,5,8598.0,On-way,Shortmouth
f8eb5a92-30d5-4bf4-898f-dd65c0402c83,Michael Rios,millerheather@example.net,2026-01-02,Electronics,935.72,2,1871.44,Returned,Hannahton
fdc5e3d2-c306-4af6-85c9-699223694904,Victor Ingram,martinezanita@example.net,2025-02-12,Clothing,124.21,3,372.63,Returned,Tylerfurt
51deb9eb-9836-41e7-88e4-62c0f66edc53,Isabel Davis,douglas99@example.org,2026-01-03,Decorative,400.01,4,1600.04,On-way,West Robert
fab1f672-11fb-4bb7-8aec-fa54339c4d10,Amy Lewis,margaret80@example.org,2026-01-12,Grocery,17.55,4,70.2,Delivered,Port Judymouth
05d1bc48-4508-41c2-8a28-95c6e42ee615,Christopher Allison,jenniferprice@example.org,2026-01-04,Decorative,388.45,2,776.9,Delivered,Davidmouth
35946fc7-8ca2-4412-a263-43f42ad8ff32,Brandy Porter,pellis@example.org,2025-12-09,Decorative,188.25,4,753.0,On-way,North Joan
beaa04b0-dece-49ad-b55c-4804dd7402fd,Kelsey Wilkinson,ychandler@example.org,2025-07-13,Electronics,81.24,1,81.24,Returned,Johnsonland
c5142979-0e1c-4275-84d9-4810af1c31d5,Adam Phillips,jonespatricia@example.org,2026-01-15,Electronics,377.56,3,1132.68,Cancelled,Romeroview
cfc6673d-f112-4472-ae54-d0b17704ebce,Ashley Mendez,wrightgregory@example.net,2025-09-09,Decorative,420.76,5,2103.8,On-way,New Janicestad
76330d35-967e-41f2-ba81-f1b59bfbf427,Thomas Sanders,haynesbilly@example.com,2025-06-13,Grocery,22.86,4,91.44,Returned,North Dylanshire
e13990f1-e204-481a-96a9-01f03d61cc82,Jacqueline Hicks,ccabrera@example.org,2025-02-24,Decorative,917.7,1,917.7,Delivered,Lake David
08e64ecc-7462-445a-a81a-f38e0a43fc64,Cory Joseph,gallagherjamie@example.net,2025-03-18,Electronics,942.26,5,4711.3,On-way,Katelynside
7e773095-ac77-43e1-8cd8-6a414e549846,Shannon Adams,william97@example.org,2025-07-17,Clothing,43.65,2,87.3,Cancelled,North Molly
e4ff465a-b070-474c-96e1-08290f1ca385,Emily Thomas,hbarron@example.net,2025-07-29,Decorative,302.92,1,302.92,Returned,South Kristenton
19728f96-15fe-4fc2-bc81-21ef0f6b318b,Micheal Clark,jeremyaguilar@example.net,2025-07-27,Electronics,1373.23,3,4119.6900000000005,Cancelled,Montoyaburgh
9b4f5ff1-9a8d-4c1b-a084-2c4bd826633d,Austin Lopez,jessicawilson@example.net,2025-10-26,Electronics,1892.73,2,3785.46,Returned,Annfort
6d88ceb3-1160-4abb-8c27-8aaf2b792e6d,Rachel Wade,frankcruz@example.com,2025-05-29,Grocery,12.53,4,50.12,On-way,South Kristinshire
4f045bbe-a34f-453f-8e27-29ee5b8b7b9f,Michael Miller,stephenpoole@example.org,2025-11-27,Electronics,1652.03,3,4956.09,Delivered,Crystalborough
07d279a3-500a-4f50-b81e-a338e9cade30,John Wiley,whitneyjonathan@example.com,2025-11-18,Electronics,587.04,5,2935.2,On-way,Seanchester
1cbcd04c-046a-457d-956b-6740cda231a7,Amanda Rowe,smithmallory@example.org,2025-07-04,Electronics,1860.73,1,1860.73,On-way,West Dawn
1261c60d-f439-4c68-9c47-97330ec90384,Brittany Davis,johnsondonald@example.com,2025-02-06,Electronics,1760.68,2,3521.36,On-way,Taylorberg
739a7314-a90d-43f8-ad92-a4af0a1deca8,Willie Morton,christophergonzalez@example.net,2026-01-02,Grocery,37.87,1,37.87,Cancelled,Jeanville
99e68dc1-f505-4bfd-8fc6-581a6a0cf8d3,Christine Wilson,sarah17@example.net,2025-10-02,Grocery,62.01,1,62.01,On-way,Andrewchester
590b9c7c-2e4d-44e8-ad34-ad1f8fdffc61,Joshua Mosley,rachel93@example.com,2025-12-19,Decorative,710.76,3,2132.2799999999997,Cancelled,Craigfurt
115aeee9-fb67-4bd5-a389-52b94d5f74f8,Amanda Johnson,ymiles@example.com,2025-03-20,Grocery,21.6,2,43.2,On-way,Stephaniehaven
d2819743-4ee7-44d3-8da8-89ecdf7996e2,Danielle Hanna,ricardo59@example.org,2025-04-27,Grocery,47.43,1,47.43,On-way,West Anthony
d777c602-628b-4f21-8d8c-c341df8eec4c,Jennifer Steele,matthew15@example.com,2025-09-02,Clothing,252.3,5,1261.5,On-way,Jaredville
22ae138e-3995-492d-b379-c2aec8718939,Devin Johnson,sandragraham@example.com,2025-12-01,Grocery,72.1,4,288.4,On-way,Michaelhaven
1933468b-960d-4fdf-8958-63e13d5d962f,Jacqueline Hayes,starkjustin@example.com,2025-05-06,Decorative,730.36,3,2191.08,Returned,Lake Jenniferburgh
bf51af98-a4a7-40d1-b043-95ce274af877,Lindsay Gilbert,marygreen@example.net,2025-11-17,Grocery,74.75,2,149.5,Delivered,Port Rebeccastad
